Latitude,Longitudes,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Means,Median,maximum,trend_slopes,R squared
61.0260416609915,-138.501041653787,0.0459666666666667,0.0227,0.1268,0.0952333333333333,0.133933333333333,NaN,0.0622,0.0838,0.0258,0.0617,0.0401333333333333,0.0846333333333333,0.0146,0.0514333333333333,0.0755,0.0600666666666667,0.0838666666666667,0.0975333333333333,0.0726666666666667,0.0834333333333333,0.0695789473684211,0.0711228070175439,0.133933333333333,-3.97274461705468e-05,5.3972594742243e-05
61.0260416609915,-138.498958320454,0.0459666666666667,0.0227,0.1268,0.0952333333333333,0.133933333333333,NaN,0.0622,0.0838,0.0258,0.0617,0.0401333333333333,0.0846333333333333,0.0146,0.0514333333333333,0.0755,0.0600666666666667,0.0838666666666667,0.0975333333333333,0.0726666666666667,0.0834333333333333,0.0695789473684211,0.0711228070175439,0.133933333333333,-3.97274461705468e-05,5.3972594742243e-05
61.0260416609915,-138.49687498712,NaN,0.00143333333333333,NaN,0.0307,NaN,NaN,0.0078,NaN,NaN,0.0209666666666667,0.000966666666666667,0.0595,0.0012,NaN,0.0147666666666667,0.0344333333333333,0.0352,0.0504666666666667,0.0114,0.0140666666666667,0.0217615384615385,0.0178666666666667,0.0595,0.00086985633320155,0.0676967106765434
61.0239583276584,-138.505208320453,0.253133333333333,0.200733333333333,0.305066666666667,0.2415,0.201266666666667,0.126633333333333,0.154166666666667,0.240266666666667,0.118466666666667,0.326566666666667,0.111933333333333,0.198933333333333,0.174366666666667,0.1311,0.254266666666667,0.1951,0.179833333333333,0.190966666666667,0.227833333333333,0.1613,0.199671666666667,0.198933333333333,0.326566666666667,-0.00239145363408522,0.0574091964206942
61.0239583276584,-138.50312498712,0.0643666666666667,0.0790333333333333,0.0374,0.0796333333333333,NaN,0.0614333333333333,0.0718666666666667,0.0385333333333333,0.0505,0.0470666666666667,0.0016,0.0834666666666667,0.0446,0.0039,0.0717333333333333,0.124366666666667,0.0353666666666667,0.0716333333333333,0.118333333333333,0.0337666666666667,0.0588736842105263,0.0601535087719298,0.124366666666667,0.000352089221390984,0.00422580162269958
61.0239583276584,-138.501041653787,0.0643666666666667,0.0790333333333333,0.0374,0.0796333333333333,NaN,0.0614333333333333,0.0718666666666667,0.0385333333333333,0.0505,0.0470666666666667,0.0016,0.0834666666666667,0.0446,0.0039,0.0717333333333333,0.124366666666667,0.0353666666666667,0.0716333333333333,0.118333333333333,0.0337666666666667,0.0588736842105263,0.0601535087719298,0.124366666666667,0.000352089221390984,0.00422580162269958
61.0239583276584,-138.498958320454,NaN,NaN,0.0247,NaN,NaN,NaN,NaN,0.0044,NaN,NaN,NaN,0.0116666666666667,NaN,0.0301333333333333,0.0140666666666667,NaN,0.0111333333333333,NaN,NaN,NaN,0.0160166666666667,0.0140666666666667,0.0301333333333333,-0.000252559300873966,0.0186660853379643
61.0239583276584,-138.49687498712,NaN,NaN,0.0247,NaN,NaN,NaN,NaN,0.0044,NaN,NaN,NaN,0.0116666666666667,NaN,0.0301333333333333,0.0140666666666667,NaN,0.0111333333333333,NaN,NaN,NaN,0.0160166666666667,0.0140666666666667,0.0301333333333333,-0.000252559300873966,0.0186660853379643
61.0218749943252,-138.507291653786,0.0647333333333333,0.1959,0.127233333333333,0.0995333333333333,0.0049,0.0197333333333333,0.0063,0.1875,0.0299333333333333,0.1093,0.0382666666666667,0.1115,0.0802333333333333,0.110733333333333,0.0704666666666667,0.1175,0.110233333333333,0.126033333333333,0.0807666666666667,0.0738666666666667,0.0882333333333334,0.0882333333333334,0.1959,0.000301453634085286,0.0011446464375853
61.0218749943252,-138.505208320453,0.0647333333333333,0.1959,0.127233333333333,0.0995333333333333,0.0049,0.0197333333333333,0.0063,0.1875,0.0299333333333333,0.1093,0.0382666666666667,0.1115,0.0802333333333333,0.110733333333333,0.0704666666666667,0.1175,0.110233333333333,0.126033333333333,0.0807666666666667,0.0738666666666667,0.0882333333333334,0.0882333333333334,0.1959,0.000301453634085286,0.0011446464375853
